,chargerId,gpsLat,gpsLong,type,physicalPosition,session.position,carChargeParameter.maxPower,numberStacks,average_current_all_months,polygon,number_charging_station,population_density,amenity_school_count,amenity_university_count,amenity_restaurant_count,amenity_place_of_worship_count,amenity_community_centre_count,amenity_townhall_count,amenity_parking_count,amenity_library_count,leisure_park_count,leisure_cinema_count,building_commercial_count,building_government_count,building_civic_count,building_retail_count,land_use,oneway,lanes,highway,maxspeed,node_count,edge_count
198,39571.0,44.66180260625645,10.854625413495116,CCS2_400,4.0,2,0.0,4.0,445.7073412698412,"POLYGON ((10.851467985980154 44.65954167692406, 10.851467985980154 44.664063535588845, 10.857782841010078 44.664063535588845, 10.857782841010078 44.65954167692406, 10.851467985980154 44.65954167692406))",1,0.1277069927007299,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,96.66666666666667,3,4
199,71210.0,44.962869094179965,9.90444213224484,CCS2_400,1.0,1,0.0,3.0,205.6818181818182,"POLYGON ((9.901268178862257 44.96060816484757, 9.901268178862257 44.96513002351236, 9.907616085627424 44.96513002351236, 9.907616085627424 44.96060816484757, 9.901268178862257 44.96060816484757))",2,0.25233002970297025,0,0,1,0,0,0,2,0,0,0,0,0,0,1,Other,yes,1,service,100.0,0,0
200,76415.0,42.62348381178956,12.232490713525506,CCS2_400,1.0,1,0.0,3.0,484.38,"POLYGON ((12.229438636691711 42.62122288245717, 12.229438636691711 42.625744741121956, 12.2355427903593 42.625744741121956, 12.2355427903593 42.62122288245717, 12.229438636691711 42.62122288245717))",1,0.1792089999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,0,0
201,76421.0,41.68599050937753,13.187538979556642,CCS2_400,1.0,1,0.0,3.0,292.4,"POLYGON ((13.184531781536 41.68372958004514, 13.184531781536 41.688251438709926, 13.190546177577284 41.688251438709926, 13.190546177577284 41.68372958004514, 13.184531781536 41.68372958004514))",2,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,0,0
202,83753.0,44.4277,11.6013,CCS2_400,4.0,2,129000.0,4.0,385.57142857142856,"POLYGON ((11.598155244436448 44.42543907066761, 11.598155244436448 44.429960929332395, 11.604444755563552 44.429960929332395, 11.604444755563552 44.42543907066761, 11.598155244436448 44.42543907066761))",2,0.04091120754716981,0,0,3,0,0,0,17,0,0,0,2,0,0,0,commercial,yes,3,service,49.02439024390244,0,0
203,83754.0,44.5996,8.6657,CCS2_400,4.0,2,0.0,4.0,386.60907258064515,"POLYGON ((8.662545954597876 44.59733907066761, 8.662545954597876 44.601860929332396, 8.668854045402123 44.601860929332396, 8.668854045402123 44.59733907066761, 8.662545954597876 44.59733907066761))",1,0.1931679999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,2,motorway,110.0,0,0
204,83756.0,43.0941,11.7806,CCS2_400,4.0,2,337000.0,4.0,391.3939393939394,"POLYGON ((11.777524571927348 43.0918390706676, 11.777524571927348 43.09636092933239, 11.783675428072652 43.09636092933239, 11.783675428072652 43.0918390706676, 11.777524571927348 43.0918390706676))",1,3.2059075555555556,0,0,11,5,0,1,3,3,1,0,1,0,0,0,residential,no,1,pedestrian,27.647058823529413,42,74
205,83759.0,43.0941,11.7806,CCS2_400,1.0,1,250000.0,4.0,410.2972972972973,"POLYGON ((11.777524571927348 43.0918390706676, 11.777524571927348 43.09636092933239, 11.783675428072652 43.09636092933239, 11.783675428072652 43.0918390706676, 11.777524571927348 43.0918390706676))",1,3.2059075555555556,0,0,11,5,0,1,3,3,1,0,1,0,0,0,residential,no,1,pedestrian,27.647058823529413,42,74
206,83761.0,41.4877,13.69,CCS2_400,1.0,1,111700.0,4.0,356.4944444444444,"POLYGON ((13.687002023657886 41.4854390706676, 13.687002023657886 41.48996092933239, 13.692997976342113 41.48996092933239, 13.692997976342113 41.4854390706676, 13.687002023657886 41.4854390706676))",1,0.7918951714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,no,,unclassified,,0,0
207,83762.0,41.498,13.682,CCS2_400,4.0,2,0.0,4.0,381.2791666666667,"POLYGON ((13.679001546923427 41.495739070667604, 13.679001546923427 41.50026092933239, 13.684998453076574 41.50026092933239, 13.684998453076574 41.495739070667604, 13.679001546923427 41.495739070667604))",2,0.4536180080645161,0,0,3,0,0,0,8,0,0,0,0,0,0,0,Other,yes,3,service,58.18181818181818,7,12
208,83765.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,411.33333333333337,"POLYGON ((8.658145406180957 44.6074390706676, 8.658145406180957 44.61196092933239, 8.664454593819045 44.61196092933239, 8.664454593819045 44.6074390706676, 8.658145406180957 44.6074390706676))",1,0.337939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,110.0,0,0
209,83767.0,44.6097,8.6613,CCS2_400,1.0,1,0.0,4.0,469.00658914728683,"POLYGON ((8.658145406180957 44.6074390706676, 8.658145406180957 44.61196092933239, 8.664454593819045 44.61196092933239, 8.664454593819045 44.6074390706676, 8.658145406180957 44.6074390706676))",1,0.337939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,yes,3,motorway,110.0,0,0
210,83768.0,44.4277,11.6013,CCS2_400,4.0,2,207000.0,4.0,533.5684210526315,"POLYGON ((11.598155244436448 44.42543907066761, 11.598155244436448 44.429960929332395, 11.604444755563552 44.429960929332395, 11.604444755563552 44.42543907066761, 11.598155244436448 44.42543907066761))",2,0.04091120754716981,0,0,3,0,0,0,17,0,0,0,2,0,0,0,commercial,yes,3,service,49.02439024390244,0,0
211,83772.0,43.0941,11.7806,CCS2_400,4.0,2,0.0,4.0,351.53846153846155,"POLYGON ((11.777524571927348 43.0918390706676, 11.777524571927348 43.09636092933239, 11.783675428072652 43.09636092933239, 11.783675428072652 43.0918390706676, 11.777524571927348 43.0918390706676))",1,3.2059075555555556,0,0,11,5,0,1,3,3,1,0,1,0,0,0,residential,no,1,pedestrian,27.647058823529413,42,74
212,83775.0,45.7601,8.8096,CCS2_400,1.0,1,72190.0,4.0,329.7,"POLYGON ((8.806381004385628 45.75783907066761, 8.806381004385628 45.762360929332395, 8.812818995614371 45.762360929332395, 8.812818995614371 45.75783907066761, 8.806381004385628 45.75783907066761))",1,1.8677836983240224,0,0,1,0,0,0,4,0,0,0,2,0,0,1,residential,yes,2,service,43.333333333333336,5,7
213,83776.0,43.8127,11.154,CCS2_400,1.0,1,0.0,4.0,475.0,"POLYGON ((11.150887809313868 43.810439070667606, 11.150887809313868 43.81496092933239, 11.157112190686131 43.81496092933239, 11.157112190686131 43.810439070667606, 11.150887809313868 43.810439070667606))",1,0.3758114603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,3,unclassified,90.0,9,16
214,83777.0,43.4081,11.7649,CCS2_400,1.0,1,126000.0,4.0,360.0842105263158,"POLYGON ((11.761808675288881 43.405839070667604, 11.761808675288881 43.41036092933239, 11.76799132471112 43.41036092933239, 11.76799132471112 43.405839070667604, 11.761808675288881 43.405839070667604))",1,0.8912562470588236,0,0,1,0,0,0,1,0,0,0,1,0,0,1,residential,yes,2,service,68.57142857142857,0,0
215,83779.0,43.8226,11.1515,CCS2_400,1.0,1,250000.0,4.0,440.9294117647059,"POLYGON ((11.148387293271261 43.82033907066761, 11.148387293271261 43.824860929332395, 11.15461270672874 43.824860929332395, 11.15461270672874 43.82033907066761, 11.148387293271261 43.82033907066761))",1,0.1479798125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,3,residential,110.0,4,6
216,83789.0,43.6359,11.4559,CCS2_400,4.0,2,250000.0,4.0,481.0,"POLYGON ((11.45279698080825 43.633639070667606, 11.45279698080825 43.63816092933239, 11.45900301919175 43.63816092933239, 11.45900301919175 43.633639070667606, 11.45279698080825 43.633639070667606))",1,0.2857689962825279,0,0,1,0,0,0,3,0,0,0,0,0,0,1,residential,yes,2,service,50.0,15,22
217,83820.0,45.5738,9.3887,CCS2_400,1.0,1,111700.0,4.0,571.9444444444445,"POLYGON ((9.385491699873347 45.571539070667605, 9.385491699873347 45.57606092933239, 9.391908300126653 45.57606092933239, 9.391908300126653 45.571539070667605, 9.385491699873347 45.571539070667605))",1,0.05850091666666657,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Other,yes,2,service,54.5,2,1
218,83836.0,45.7341,9.3835,CCS2_400,4.0,2,326000.0,4.0,542.4285714285714,"POLYGON ((9.380282503369987 45.731839070667604, 9.380282503369987 45.73636092933239, 9.386717496630013 45.73636092933239, 9.386717496630013 45.731839070667604, 9.380282503369987 45.731839070667604))",1,1.374381349056604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,residential,,2,residential,,10,22
