,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
805,"POLYGON ((-75282.12060360191 5024307.784003562, -75273.14131520002 5024296.896661372, -75285.58263101708 5024261.3818633305, -75282.12060360191 5024307.784003562))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
806,"POLYGON ((-75290.84313023067 5024190.8738580905, -75284.67539051385 5024170.945616547, -75281.62567239837 5024164.2077606935, -75292.77059740969 5024165.03925927, -75290.84313023067 5024190.8738580905))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
807,"POLYGON ((-75281.62567239837 5024164.2077606935, -75270.74851631036 5024140.176465981, -75242.97488029988 5024104.1487824265, -75178.53868065041 5024080.286519236, -75128.88023307698 5024061.9023695635, -75103.20269232069 5024053.450901435, -75088.83499885758 5024026.730359368, -75085.49692782131 5024012.706343753, -75086.61267849791 5023989.287264414, -75044.02779955452 5023952.394997844, -75047.14974957565 5023930.972877065, -75050.10036578588 5023925.2043370325, -75053.60658455628 5023917.77269763, -75011.06112831854 5023910.509022743, -74993.19429892476 5023908.82791562, -74974.43057913275 5023898.877911938, -74876.73674183525 5023838.729895466, -74817.72083747562 5023803.7200272605, -74830.38078436884 5023634.021417722, -75329.60862473969 5023671.26472151, -75292.77059740969 5024165.03925927, -75281.62567239837 5024164.2077606935))",0,[],1.4845666336633656,Other,6,10,0.3333333333333333,0,0,0,0,0,0,4,0,0,0,0,0,0,No,,,,Turin
808,"POLYGON ((-74830.38078436884 5023634.021417722, -74867.21553569846 5023140.249243535, -75366.44385034742 5023177.489714537, -75329.60862473969 5023671.26472151, -74830.38078436884 5023634.021417722))",0,[],1.506132844444444,Other,10,18,0.2,0,0,0,0,0,0,5,0,0,0,0,0,0,No,,,,Turin
809,"POLYGON ((-74867.21553569846 5023140.249243535, -74904.04748507729 5022646.476600369, -75403.27627400274 5022683.714238352, -75366.44385034742 5023177.489714537, -74867.21553569846 5023140.249243535))",0,[],0.0881639999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
810,"POLYGON ((-74904.04748507729 5022646.476600369, -74940.87663227576 5022152.703488228, -75440.10589547607 5022189.938292959, -75403.27627400274 5022683.714238352, -74904.04748507729 5022646.476600369))",0,[],0.8958849999999998,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
811,"POLYGON ((-74940.87663227576 5022152.703488228, -74977.7029770643 5021658.9299071105, -75476.93271453783 5021696.161878358, -75440.10589547607 5022189.938292959, -74940.87663227576 5022152.703488228))",0,[],0.9250465090909092,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Turin
812,"POLYGON ((-74977.7029770643 5021658.9299071105, -75014.52651921322 5021165.155857015, -75513.7567309587 5021202.384994547, -75476.93271453783 5021696.161878358, -74977.7029770643 5021658.9299071105))",0,[],0.1988228720930232,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
813,"POLYGON ((-75014.52651921322 5021165.155857015, -75051.34725849296 5020671.381337952, -75550.57794450829 5020708.607641533, -75513.7567309587 5021202.384994547, -75014.52651921322 5021165.155857015))",0,[],7.143936962184876,industrial,45,76,0.0383838383838383,0,0,0,0,0,0,3,0,2,8,0,0,0,Yes,"{'tertiary', 'unclassified', 'tertiary_link'}",1.8888888888888888,30.0,Turin
814,"POLYGON ((-75051.34725849296 5020671.381337952, -75088.16519467381 5020177.606349913, -75587.39635495748 5020214.829819315, -75550.57794450829 5020708.607641533, -75051.34725849296 5020671.381337952))",0,[],6.248131865384615,Other,47,77,0.0356151711378353,0,0,0,1,0,0,1,0,2,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential', 'primary_link'}",2.1818181818181817,35.833333333333336,Turin
815,"POLYGON ((-75088.16519467381 5020177.606349913, -75124.98032752622 5019683.8308929065, -75624.2119620766 5019721.051527895, -75587.39635495748 5020214.829819315, -75088.16519467381 5020177.606349913))",0,[],4.808394583756346,Other,32,55,0.0554435483870967,0,0,0,0,0,0,3,0,0,0,0,0,0,Yes,"{'primary', 'tertiary'}",2.4285714285714284,42.5,Turin
816,"POLYGON ((-75124.98032752622 5019683.8308929065, -75161.79265682062 5019190.05496693, -75661.02476563596 5019227.272767275, -75624.2119620766 5019721.051527895, -75124.98032752622 5019683.8308929065))",0,[],15.69699602931596,Other,39,71,0.0479082321187584,0,0,0,1,0,0,16,0,0,0,0,0,1,No,,,,Turin
817,"POLYGON ((-75161.79265682062 5019190.05496693, -75198.60218232742 5018696.278571989, -75697.83476540598 5018733.493537459, -75661.02476563596 5019227.272767275, -75161.79265682062 5019190.05496693))",0,[],10.086349568027208,Other,43,75,0.0415282392026578,0,0,5,0,0,0,9,0,0,0,0,0,0,Yes,{'tertiary'},1.0,50.0,Turin
818,"POLYGON ((-75198.60218232742 5018696.278571989, -75235.40890381695 5018202.501708085, -75734.6419611572 5018239.713838443, -75697.83476540598 5018733.493537459, -75198.60218232742 5018696.278571989))",0,[],19.59737294076655,Other,25,47,0.0783333333333333,0,0,2,0,0,0,0,0,1,0,0,0,0,Yes,{'tertiary'},1.25,45.0,Turin
819,"POLYGON ((-75235.40890381695 5018202.501708085, -75272.2128210601 5017708.7243752135, -75771.44635266019 5017745.933670235, -75734.6419611572 5018239.713838443, -75235.40890381695 5018202.501708085))",0,[],16.095128386363637,Other,38,79,0.0561877667140825,0,0,3,1,0,0,4,0,0,0,1,0,0,Yes,"{'residential', 'tertiary', 'unclassified'}",1.5454545454545454,39.16666666666666,Turin
820,"POLYGON ((-75272.2128210601 5017708.7243752135, -75309.01393382682 5017214.946573385, -75808.24793968513 5017252.153032831, -75771.44635266019 5017745.933670235, -75272.2128210601 5017708.7243752135))",0,[],7.627941076923077,Other,50,87,0.0355102040816326,0,0,5,0,0,0,6,0,0,1,0,0,0,Yes,"{'residential', 'secondary'}",1.3333333333333333,35.0,Turin
821,"POLYGON ((-75309.01393382682 5017214.946573385, -75345.81224188802 5016721.168302594, -75845.04672200268 5016758.371926236, -75808.24793968513 5017252.153032831, -75309.01393382682 5017214.946573385))",1,[[<POINT (7.687 45.07)>]],2.751388211111112,Other,19,28,0.0818713450292397,0,1,5,2,0,0,5,1,0,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary', 'tertiary_link'}",1.8,36.25,Turin
822,"POLYGON ((-75345.81224188802 5016721.168302594, -75382.60774501378 5016227.389562845, -75881.84269938327 5016264.59035045, -75845.04672200268 5016758.371926236, -75345.81224188802 5016721.168302594))",2,"[[<POINT (7.69 45.065)>], [<POINT (7.688 45.069)>]]",7.524670090116279,Other,39,68,0.0458839406207827,1,8,42,2,1,0,2,1,0,0,0,0,1,Yes,"{'tertiary', 'residential'}",1.6666666666666667,48.57142857142857,Turin
823,"POLYGON ((-75382.60774501378 5016227.389562845, -75419.40044297499 5015733.610354142, -75918.6358715971 5015770.808305479, -75881.84269938327 5016264.59035045, -75382.60774501378 5016227.389562845))",0,[],9.073031576687118,Other,28,39,0.0515873015873015,1,1,19,3,0,0,2,0,2,0,0,0,1,Yes,{'residential'},1.1,33.333333333333336,Turin
824,"POLYGON ((-75419.40044297499 5015733.610354142, -75456.19033554208 5015239.830676481, -75955.42623841576 5015277.025791317, -75918.6358715971 5015770.808305479, -75419.40044297499 5015733.610354142))",1,[[<POINT (7.689 45.059)>]],10.133834417142856,Other,38,66,0.0469416785206258,0,0,7,0,0,0,3,0,0,0,0,0,0,Yes,"{'primary', 'residential', 'secondary'}",1.6666666666666667,41.372549019607845,Turin
825,"POLYGON ((-75456.19033554208 5015239.830676481, -75492.97742248571 5014746.050529871, -75992.21379960852 5014783.242807973, -75955.42623841576 5015277.025791317, -75456.19033554208 5015239.830676481))",0,[],2.453669459999998,Other,16,31,0.1291666666666666,0,12,3,0,0,0,3,0,0,0,0,0,0,Yes,"{'primary', 'tertiary', 'secondary'}",3.1,44.285714285714285,Turin
826,"POLYGON ((-75492.97742248571 5014746.050529871, -75529.76170357608 5014252.269914309, -76028.99855494674 5014289.459355445, -75992.21379960852 5014783.242807973, -75492.97742248571 5014746.050529871))",0,[],1.2969915918367343,Other,3,4,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,2,0,0,No,"{'residential', 'secondary'}",3.0,50.0,Turin
827,"POLYGON ((-75529.76170357608 5014252.269914309, -75566.5431785842 5013758.488829798, -76065.78050420049 5013795.675433738, -76028.99855494674 5014289.459355445, -75529.76170357608 5014252.269914309))",0,[],1.75263753125,Other,2,2,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,No,"{'residential', 'secondary'}",2.6666666666666665,43.333333333333336,Turin
828,"POLYGON ((-75566.5431785842 5013758.488829798, -75603.32184728037 5013264.707276339, -76102.55964714068 5013301.89104285, -76065.78050420049 5013795.675433738, -75566.5431785842 5013758.488829798))",0,[],2.979488153846153,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
829,"POLYGON ((-75603.32184728037 5013264.707276339, -75640.09770943539 5012770.925253933, -76139.33598353795 5012808.106182783, -76102.55964714068 5013301.89104285, -75603.32184728037 5013264.707276339))",0,[],2.138286186666667,Other,4,6,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,No,{'tertiary'},2.0,33.333333333333336,Turin
830,"POLYGON ((-75640.09770943539 5012770.925253933, -75676.87076482002 5012277.142762584, -76176.10951316275 5012314.3208535435, -76139.33598353795 5012808.106182783, -75640.09770943539 5012770.925253933))",0,[],2.733975175213675,Other,15,28,0.1333333333333333,1,0,0,1,0,0,2,0,0,0,0,0,0,No,"{'tertiary', 'residential'}",2.0,32.5,Turin
831,"POLYGON ((-75676.87076482002 5012277.142762584, -75713.64101320435 5011783.3598022945, -76212.88023578585 5011820.535055129, -76176.10951316275 5012314.3208535435, -75676.87076482002 5012277.142762584))",0,[],2.9721595912408763,Other,18,36,0.1176470588235294,0,0,1,0,0,0,2,0,0,0,0,0,0,No,{'residential'},1.8,30.0,Turin
832,"POLYGON ((-75713.64101320435 5011783.3598022945, -75722.80993645871 5011660.2255598055, -75742.54930994159 5011665.212854347, -75760.38831968233 5011674.850447023, -75783.46066404821 5011689.050895272, -75787.7859107441 5011691.716916367, -75802.6729344629 5011700.885213921, -75816.5938175557 5011708.095499302, -75825.9083411002 5011715.2126432825, -75842.68313633907 5011724.4963477235, -75868.20634163299 5011737.418767176, -75883.39603335795 5011743.512368186, -75895.47593747836 5011746.938202597, -75902.31312665401 5011748.443480239, -75978.83508714824 5011747.122823658, -76019.59574303054 5011745.132925463, -76040.912475624 5011745.679072283, -76124.23925109743 5011759.437066683, -76219.64923131675 5011729.631570399, -76212.88023578585 5011820.535055129, -75713.64101320435 5011783.3598022945))",0,[],1.863575,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
833,"POLYGON ((-74817.72083747562 5023803.7200272605, -74784.86990878894 5023784.23196137, -74753.71180826146 5023838.2288101595, -74732.65569322312 5023955.338627553, -74533.8820759157 5023918.857221383, -74494.05962220358 5023912.863738628, -74477.19015790429 5023918.442770919, -74466.44069940643 5023735.319133254, -74405.19732193765 5023712.125532628, -74324.98221033241 5023679.532930056, -74331.15580795961 5023596.7785933325, -74830.38078436884 5023634.021417722, -74817.72083747562 5023803.7200272605))",0,[],0.2650882307692308,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
834,"POLYGON ((-74331.15580795961 5023596.7785933325, -74367.99008524581 5023103.009251931, -74867.21553569846 5023140.249243535, -74830.38078436884 5023634.021417722, -74331.15580795961 5023596.7785933325))",0,[],0.1113719714285714,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'motorway', 'unclassified', 'motorway_link'}",1.75,60.0,Turin
835,"POLYGON ((-74367.99008524581 5023103.009251931, -74404.82156058273 5022609.239441785, -74904.04748507729 5022646.476600369, -74867.21553569846 5023140.249243535, -74367.99008524581 5023103.009251931))",0,[],0.6859220454545454,Other,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'motorway', 'motorway_link'}",1.75,55.0,Turin
836,"POLYGON ((-74404.82156058273 5022609.239441785, -74441.65023374115 5022115.469162893, -74940.87663227576 5022152.703488228, -74904.04748507729 5022646.476600369, -74404.82156058273 5022609.239441785))",0,[],2.7222633,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
837,"POLYGON ((-74441.65023374115 5022115.469162893, -74478.47610449116 5021621.698415256, -74977.7029770643 5021658.9299071105, -74940.87663227576 5022152.703488228, -74441.65023374115 5022115.469162893))",0,[],3.174060606557377,Other,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'motorway'},,115.0,Turin
838,"POLYGON ((-74478.47610449116 5021621.698415256, -74515.29917260341 5021127.927198876, -75014.52651921322 5021165.155857015, -74977.7029770643 5021658.9299071105, -74478.47610449116 5021621.698415256))",0,[],0.1947054436619717,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Turin
839,"POLYGON ((-74515.29917260341 5021127.927198876, -74552.11943784764 5020634.155513758, -75051.34725849296 5020671.381337952, -75014.52651921322 5021165.155857015, -74515.29917260341 5021127.927198876))",1,[[<POINT (7.691 45.108)>]],6.491217698113207,Other,10,17,0.1888888888888888,0,0,0,0,0,0,1,0,1,0,0,0,1,Yes,"{'secondary', 'motorway_link'}",2.5,46.0,Turin
840,"POLYGON ((-74552.11943784764 5020634.155513758, -74588.93689999485 5020140.3833599, -75088.16519467381 5020177.606349913, -75051.34725849296 5020671.381337952, -74552.11943784764 5020634.155513758))",0,[],14.412176671361504,Other,52,91,0.034313725490196,0,0,1,1,0,0,0,0,1,0,0,0,0,Yes,"{'secondary', 'primary', 'primary_link', 'motorway', 'residential', 'motorway_link'}",2.1052631578947367,41.0,Turin
841,"POLYGON ((-74588.93689999485 5020140.3833599, -74625.75155881525 5019646.610737302, -75124.98032752622 5019683.8308929065, -75088.16519467381 5020177.606349913, -74588.93689999485 5020140.3833599))",0,[],18.851265283911676,Other,39,64,0.0431848852901484,2,0,1,0,0,0,1,0,0,0,0,0,0,Yes,"{'residential', 'tertiary', 'unclassified', 'secondary'}",1.588235294117647,32.22222222222222,Turin
842,"POLYGON ((-74625.75155881525 5019646.610737302, -74662.56341407949 5019152.837645971, -75161.79265682062 5019190.05496693, -75124.98032752622 5019683.8308929065, -74625.75155881525 5019646.610737302))",0,[],24.919871584569734,Other,40,77,0.0493589743589743,0,0,1,0,0,0,2,0,0,0,0,0,1,Yes,"{'tertiary', 'secondary'}",1.6,41.11111111111112,Turin
843,"POLYGON ((-74662.56341407949 5019152.837645971, -74699.37246555754 5018659.064085904, -75198.60218232742 5018696.278571989, -75161.79265682062 5019190.05496693, -74662.56341407949 5019152.837645971))",0,[],20.616509657142856,Other,58,92,0.0278281911675741,2,0,3,1,0,0,1,0,0,0,0,0,0,Yes,"{'tertiary', 'secondary'}",1.2307692307692308,50.0,Turin
844,"POLYGON ((-74699.37246555754 5018659.064085904, -74736.17871302017 5018165.290057105, -75235.40890381695 5018202.501708085, -75198.60218232742 5018696.278571989, -74699.37246555754 5018659.064085904))",0,[],15.004480478417266,Other,62,117,0.0309360126916975,1,0,1,0,0,0,9,0,1,0,0,0,0,No,,,,Turin
845,"POLYGON ((-74736.17871302017 5018165.290057105, -74772.98215623794 5017671.515559574, -75272.2128210601 5017708.7243752135, -75235.40890381695 5018202.501708085, -74736.17871302017 5018165.290057105))",2,"[[<POINT (7.693 45.081)>], [<POINT (7.697 45.081)>]]",9.760019910828026,Other,45,95,0.0479797979797979,0,0,5,0,0,0,5,0,0,2,0,0,1,Yes,{'residential'},1.0,40.0,Turin
846,"POLYGON ((-74772.98215623794 5017671.515559574, -74809.78279498115 5017177.740593316, -75309.01393382682 5017214.946573385, -75272.2128210601 5017708.7243752135, -74772.98215623794 5017671.515559574))",0,[],10.754837814569536,Other,64,115,0.0285218253968253,2,0,7,0,0,0,2,0,0,0,0,0,1,Yes,{'residential'},1.5,35.833333333333336,Turin
847,"POLYGON ((-74809.78279498115 5017177.740593316, -74846.58062902035 5016683.965158329, -75345.81224188802 5016721.168302594, -75309.01393382682 5017214.946573385, -74809.78279498115 5017177.740593316))",0,[],13.605863393442624,Other,44,79,0.0417547568710359,2,2,17,1,0,0,3,0,2,0,0,0,0,Yes,"{'primary', 'tertiary', 'residential', 'secondary'}",1.6111111111111112,36.41025641025641,Turin
848,"POLYGON ((-74846.58062902035 5016683.965158329, -74883.37565812632 5016190.189254614, -75382.60774501378 5016227.389562845, -75345.81224188802 5016721.168302594, -74846.58062902035 5016683.965158329))",0,[],9.1358025,Other,41,70,0.0426829268292682,5,4,35,1,0,0,3,2,1,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary'}",1.530612244897959,43.07692307692308,Turin
849,"POLYGON ((-74883.37565812632 5016190.189254614, -74920.16788206901 5015696.412882178, -75419.40044297499 5015733.610354142, -75382.60774501378 5016227.389562845, -74883.37565812632 5016190.189254614))",2,"[[<POINT (7.694 45.065)>], [<POINT (7.692 45.064)>]]",8.87453,Other,26,44,0.0676923076923076,0,1,19,0,0,0,1,0,0,0,0,0,0,Yes,"{'primary', 'residential', 'secondary'}",1.7692307692307692,48.46153846153846,Turin
850,"POLYGON ((-74920.16788206901 5015696.412882178, -74956.95730061934 5015202.636041021, -75456.19033554208 5015239.830676481, -75419.40044297499 5015733.610354142, -74920.16788206901 5015696.412882178))",1,[[<POINT (7.693 45.057)>]],4.779110873239437,Other,46,97,0.0468599033816425,0,0,5,3,0,0,1,1,0,0,0,0,0,Yes,"{'secondary', 'primary', 'tertiary', 'residential', 'tertiary_link'}",2.7205882352941178,45.588235294117645,Turin
851,"POLYGON ((-74956.95730061934 5015202.636041021, -74993.74391354807 5014708.8587311385, -75492.97742248571 5014746.050529871, -75456.19033554208 5015239.830676481, -74956.95730061934 5015202.636041021))",0,[],3.558233057377049,Other,36,72,0.0571428571428571,0,0,1,0,0,0,3,0,0,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary', 'unclassified'}",1.8727272727272728,44.90909090909091,Turin
852,"POLYGON ((-74993.74391354807 5014708.8587311385, -75030.52772062563 5014215.080952538, -75529.76170357608 5014252.269914309, -75492.97742248571 5014746.050529871, -74993.74391354807 5014708.8587311385))",0,[],0.9949279587628864,Other,4,6,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,No,{'residential'},2.0,50.0,Turin
853,"POLYGON ((-75030.52772062563 5014215.080952538, -75067.3087216221 5013721.302705224, -75566.5431785842 5013758.488829798, -75529.76170357608 5014252.269914309, -75030.52772062563 5014215.080952538))",0,[],1.2750095420560752,Other,9,16,0.2222222222222222,0,0,0,0,0,0,2,0,0,0,0,0,0,No,{'residential'},2.0,40.0,Turin
854,"POLYGON ((-75067.3087216221 5013721.302705224, -75104.08691630862 5013227.523989192, -75603.32184728037 5013264.707276339, -75566.5431785842 5013758.488829798, -75067.3087216221 5013721.302705224))",0,[],1.4883376363636365,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
855,"POLYGON ((-75104.08691630862 5013227.523989192, -75140.86230445607 5012733.744804445, -75640.09770943539 5012770.925253933, -75603.32184728037 5013264.707276339, -75104.08691630862 5013227.523989192))",0,[],1.5315597542372883,Other,7,12,0.2857142857142857,0,0,1,1,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,40.0,Turin
856,"POLYGON ((-75140.86230445607 5012733.744804445, -75177.63488583441 5012239.965150987, -75676.87076482002 5012277.142762584, -75640.09770943539 5012770.925253933, -75140.86230445607 5012733.744804445))",0,[],2.027369132947977,Other,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
857,"POLYGON ((-75177.63488583441 5012239.965150987, -75214.4046602149 5011746.185028818, -75713.64101320435 5011783.3598022945, -75676.87076482002 5012277.142762584, -75177.63488583441 5012239.965150987))",0,[],1.9381532527472525,Other,11,20,0.1818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'residential'},2.0,30.0,Turin
858,"POLYGON ((-75214.4046602149 5011746.185028818, -75230.74795403704 5011526.699206721, -75271.9994876004 5011518.393781874, -75283.99392697646 5011510.062041394, -75295.01642936701 5011514.555541919, -75313.04377709213 5011522.562408048, -75325.18753033038 5011530.8087390615, -75377.8153593709 5011531.704791489, -75407.38179194508 5011538.943761233, -75431.24014508422 5011537.478252956, -75452.44744033029 5011528.458965992, -75461.34776565607 5011517.024604084, -75468.97853084409 5011526.161198101, -75519.65057555388 5011564.568507223, -75546.87315443356 5011580.309096163, -75591.93723343906 5011615.7333742045, -75625.38457676908 5011633.2485392755, -75633.78570300259 5011636.340140789, -75662.2001682109 5011645.503103064, -75699.39207954681 5011654.308871676, -75722.80993645871 5011660.2255598055, -75713.64101320435 5011783.3598022945, -75214.4046602149 5011746.185028818))",0,[],1.8205856,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
859,"POLYGON ((-74324.98221033241 5023679.532930056, -74284.66498188477 5023663.151449511, -74285.95113885065 5023593.406280075, -74331.15580795961 5023596.7785933325, -74324.98221033241 5023679.532930056))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
860,"POLYGON ((-74285.95113885065 5023593.406280075, -74287.3608740305 5023516.95625331, -74287.62657521944 5023502.509984263, -74259.0810817919 5023515.305980077, -74225.07908548252 5023517.302516472, -74077.40024659259 5023527.92666688, -74051.35963668185 5023529.471003208, -73931.03044180467 5023536.634555316, -73833.74498985929 5023535.256275418, -73868.76749898761 5023065.769739489, -74367.99008524581 5023103.009251931, -74331.15580795961 5023596.7785933325, -74285.95113885065 5023593.406280075))",0,[],0.2372969999999999,Other,4,5,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'motorway', 'motorway_link'}",2.75,57.5,Turin
861,"POLYGON ((-73868.76749898761 5023065.769739489, -73905.59850051778 5022572.002762357, -74404.82156058273 5022609.239441785, -74367.99008524581 5023103.009251931, -73868.76749898761 5023065.769739489))",0,[],1.0821372857142857,Other,2,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,{'motorway_link'},2.0,40.0,Turin
862,"POLYGON ((-73905.59850051778 5022572.002762357, -73942.42669987073 5022078.235316713, -74441.65023374115 5022115.469162893, -74404.82156058273 5022609.239441785, -73905.59850051778 5022572.002762357))",0,[],2.335125468531469,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Turin
863,"POLYGON ((-73942.42669987073 5022078.235316713, -73979.25209681701 5021584.467402558, -74478.47610449116 5021621.698415256, -74441.65023374115 5022115.469162893, -73942.42669987073 5022078.235316713))",0,[],2.58105397826087,Other,21,36,0.0857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'secondary'},2.857142857142857,50.0,Turin
864,"POLYGON ((-73979.25209681701 5021584.467402558, -74016.07469112694 5021090.69901989, -74515.29917260341 5021127.927198876, -74478.47610449116 5021621.698415256, -73979.25209681701 5021584.467402558))",0,[],9.104959401129944,Other,10,23,0.2555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'residential', 'secondary'}",2.357142857142857,50.0,Turin
865,"POLYGON ((-74016.07469112694 5021090.69901989, -74052.89448257058 5020596.930168717, -74552.11943784764 5020634.155513758, -74515.29917260341 5021127.927198876, -74016.07469112694 5021090.69901989))",1,"[[<POLYGON ((7.699 45.106, 7.699 45.106, 7.699 45.106, 7.699 45.106, 7.699 45....>]]",14.264597063604242,Other,26,63,0.0969230769230769,2,0,2,1,0,0,3,0,1,0,0,0,0,Yes,"{'tertiary', 'residential', 'secondary'}",2.027027027027027,42.68292682926829,Turin
866,"POLYGON ((-74052.89448257058 5020596.930168717, -74089.71147091896 5020103.160849036, -74588.93689999485 5020140.3833599, -74552.11943784764 5020634.155513758, -74052.89448257058 5020596.930168717))",0,[],10.407257007246375,Other,54,98,0.03424178895877,2,0,2,0,0,0,4,0,0,1,0,0,1,Yes,"{'primary', 'tertiary', 'residential', 'secondary'}",3.3823529411764706,49.44444444444444,Turin
867,"POLYGON ((-74089.71147091896 5020103.160849036, -74126.52565594215 5019609.391060849, -74625.75155881525 5019646.610737302, -74588.93689999485 5020140.3833599, -74089.71147091896 5020103.160849036))",0,[],13.287568263779526,Other,36,55,0.0436507936507936,0,0,2,0,0,0,6,0,0,2,0,0,2,Yes,"{'residential', 'secondary'}",2.0,48.0,Turin
868,"POLYGON ((-74126.52565594215 5019609.391060849, -74163.33703741047 5019115.620804158, -74662.56341407949 5019152.837645971, -74625.75155881525 5019646.610737302, -74126.52565594215 5019609.391060849))",1,[[<POINT (7.701 45.093)>]],20.210033851735016,Other,31,51,0.0548387096774193,2,0,4,0,0,0,0,0,0,0,0,0,0,Yes,{'tertiary'},2.0,30.0,Turin
869,"POLYGON ((-74163.33703741047 5019115.620804158, -74200.14561509457 5018621.850078965, -74699.37246555754 5018659.064085904, -74662.56341407949 5019152.837645971, -74163.33703741047 5019115.620804158))",0,[],15.50862433333333,Other,38,78,0.0554765291607396,0,0,0,1,0,0,2,0,1,0,0,0,0,No,,,,Turin
870,"POLYGON ((-74200.14561509457 5018621.850078965, -74236.95138876513 5018128.078885268, -74736.17871302017 5018165.290057105, -74699.37246555754 5018659.064085904, -74200.14561509457 5018621.850078965))",0,[],6.991703788590604,Other,29,58,0.0714285714285714,2,0,2,1,0,0,4,1,3,0,0,0,0,No,,,,Turin
871,"POLYGON ((-74236.95138876513 5018128.078885268, -74273.75435819197 5017634.307223078, -74772.98215623794 5017671.515559574, -74736.17871302017 5018165.290057105, -74236.95138876513 5018128.078885268))",0,[],5.430248565217392,Other,39,81,0.0546558704453441,0,0,2,0,0,0,2,0,0,3,0,0,1,No,{'tertiary'},4.0,50.0,Turin
872,"POLYGON ((-74273.75435819197 5017634.307223078, -74310.55452314625 5017140.535092387, -74809.78279498115 5017177.740593316, -74772.98215623794 5017671.515559574, -74273.75435819197 5017634.307223078))",6,"[[<POINT (7.699 45.078)>], [<POINT (7.7 45.075)>], [<POINT (7.7 45.075)>], [<POINT (7.7 45.075)>], [<POINT (7.7 45.075)>], [<POINT (7.7 45.075)>]]",5.104768124352331,Other,22,39,0.0844155844155844,0,0,3,0,0,0,1,0,0,1,0,0,0,Yes,"{'tertiary', 'residential'}",1.0,30.0,Turin
873,"POLYGON ((-74310.55452314625 5017140.535092387, -74347.35188339849 5016646.762493202, -74846.58062902035 5016683.965158329, -74809.78279498115 5017177.740593316, -74310.55452314625 5017140.535092387))",1,[[<POINT (7.7 45.072)>]],6.3015805411392405,Other,30,49,0.0563218390804597,3,0,8,0,2,0,2,2,3,1,0,0,0,Yes,"{'primary', 'residential'}",2.0,36.66666666666666,Turin
874,"POLYGON ((-74347.35188339849 5016646.762493202, -74384.14643871842 5016152.989425521, -74883.37565812632 5016190.189254614, -74846.58062902035 5016683.965158329, -74347.35188339849 5016646.762493202))",0,[],15.603046646840149,Other,27,45,0.0641025641025641,0,0,7,1,0,0,2,1,0,0,0,0,2,Yes,"{'primary', 'tertiary', 'residential', 'secondary'}",1.4193548387096775,34.24242424242424,Turin
