,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city,civic_count
6560,"POLYGON ((313141.6761420023 4644402.41145964, 313144.2700992973 4644400.197447572, 313284.4171904628 4644241.565613712, 313361.977629647 4644179.471259971, 313433.2963561873 4644129.2641583765, 313467.6443589247 4644093.805513129, 313141.6761420023 4644093.805513128, 313141.6761420023 4644402.41145964))",0,[],0.0,Other,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'motorway_link'},1.0,40.0,Rome,0.0
6561,"POLYGON ((313467.6443589247 4644093.805513129, 313488.0862656287 4644072.702617465, 313513.970489425 4644021.622353974, 313595.2253385455 4643838.587274632, 313637.26984876127 4643743.200432187, 313637.2698487611 4643596.78690962, 313141.67614200246 4643596.78690962, 313141.6761420023 4644093.805513128, 313467.6443589247 4644093.805513129))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6562,"POLYGON ((313637.2698487611 4643596.78690962, 313637.26984876103 4643099.768306112, 313141.67614200246 4643099.768306111, 313141.67614200246 4643596.78690962, 313637.2698487611 4643596.78690962))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6563,"POLYGON ((313637.26984876103 4643099.768306112, 313637.2698487612 4642602.749702604, 313141.6761420023 4642602.749702603, 313141.67614200246 4643099.768306111, 313637.26984876103 4643099.768306112))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6564,"POLYGON ((313637.2698487612 4642602.749702604, 313637.2698487611 4642105.731099094, 313141.67614200234 4642105.731099095, 313141.6761420023 4642602.749702603, 313637.2698487612 4642602.749702604))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,No,,,,Rome,0.0
6565,"POLYGON ((313637.2698487611 4642105.731099094, 313637.26984876115 4641608.712495585, 313141.67614200234 4641608.712495587, 313141.67614200234 4642105.731099095, 313637.2698487611 4642105.731099094))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6566,"POLYGON ((313637.26984876115 4641608.712495585, 313637.26984876127 4641414.115215354, 313328.2490123937 4641260.582601989, 313141.67614200234 4641165.92245679, 313141.67614200234 4641608.712495587, 313637.26984876115 4641608.712495585))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6567,"POLYGON ((313637.26984876127 4643743.200432187, 313701.8058443702 4643596.78690962, 313637.2698487611 4643596.78690962, 313637.26984876127 4643743.200432187))",0,[],2.02039,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6568,"POLYGON ((313701.8058443702 4643596.78690962, 313712.66122342 4643572.159191856, 313721.77336066205 4643558.886819145, 313745.18178085814 4643539.217483055, 313797.9982142795 4643596.78690962, 314132.86355551996 4643596.786909619, 314132.86355551996 4643099.768306113, 313637.26984876103 4643099.768306112, 313637.2698487611 4643596.78690962, 313701.8058443702 4643596.78690962))",0,[],0.2165951176470588,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,No,{'secondary'},2.0,63.333333333333336,Rome,0.0
6569,"POLYGON ((313797.9982142795 4643596.78690962, 313887.0060791725 4643693.80466356, 313951.6369035392 4643793.225061268, 314025.5629490102 4643871.846854112, 314132.86355551996 4643920.342111139, 314132.86355551996 4643596.786909619, 313797.9982142795 4643596.78690962))",0,[],0.279389,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6570,"POLYGON ((314132.86355551996 4643099.768306113, 314132.86355551984 4642602.749702603, 313637.2698487612 4642602.749702604, 313637.26984876103 4643099.768306112, 314132.86355551996 4643099.768306113))",0,[],0.101473,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6571,"POLYGON ((314132.86355551984 4642602.749702603, 314132.86355551996 4642105.731099094, 313637.2698487611 4642105.731099094, 313637.2698487612 4642602.749702604, 314132.86355551984 4642602.749702603))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6572,"POLYGON ((314132.86355551996 4642105.731099094, 314132.86355551996 4641661.6350794155, 314027.649710743 4641608.712495587, 313637.26984876115 4641608.712495585, 313637.2698487611 4642105.731099094, 314132.86355551996 4642105.731099094))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6573,"POLYGON ((314027.649710743 4641608.712495587, 313925.8239640733 4641557.494125745, 313741.70335819165 4641466.001521189, 313637.26984876127 4641414.115215354, 313637.26984876115 4641608.712495585, 314027.649710743 4641608.712495587))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6574,"POLYGON ((314132.86355551996 4643920.342111139, 314180.45562766003 4643941.851679872, 314249.0564692204 4643995.625617763, 314341.30913333 4643960.647809738, 314418.94306340395 4643916.497330372, 314457.43228735245 4643934.136971596, 314472.5751660905 4643996.73119277, 314461.1538689515 4644093.805513128, 314600.28651394276 4644093.805513128, 314628.4572622786 4644084.933966804, 314628.45726227865 4643596.786909619, 314132.86355551996 4643596.786909619, 314132.86355551996 4643920.342111139))",0,[],0.2471518076923077,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6575,"POLYGON ((314461.1538689515 4644093.805513128, 314458.0430917414 4644120.245293108, 314593.5378645613 4644095.930801207, 314600.28651394276 4644093.805513128, 314461.1538689515 4644093.805513128))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6576,"POLYGON ((314628.45726227865 4643596.786909619, 314628.45726227877 4643099.768306112, 314132.86355551996 4643099.768306113, 314132.86355551996 4643596.786909619, 314628.45726227865 4643596.786909619))",0,[],0.1311256666666666,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome,0.0
6577,"POLYGON ((314628.45726227877 4643099.768306112, 314628.45726227865 4642602.749702603, 314132.86355551984 4642602.749702603, 314132.86355551996 4643099.768306113, 314628.45726227877 4643099.768306112))",0,[],0.101473,Other,6,10,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6578,"POLYGON ((314628.45726227865 4642602.749702603, 314628.4572622787 4642105.731099095, 314132.86355551996 4642105.731099094, 314132.86355551984 4642602.749702603, 314628.45726227865 4642602.749702603))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6579,"POLYGON ((314628.4572622787 4642105.731099095, 314628.4572622787 4641911.92828503, 314600.0395175894 4641897.388046043, 314488.3083147349 4641839.668223826, 314467.29368209734 4641829.86083932, 314347.92118901934 4641769.809109755, 314132.86355551996 4641661.6350794155, 314132.86355551996 4642105.731099094, 314628.4572622787 4642105.731099095))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6580,"POLYGON ((314628.4572622786 4644084.933966804, 314724.4848276522 4644054.692917321, 314875.4485942336 4643999.502619508, 315032.084242435 4643925.279028749, 315124.0509690377 4644090.118110157, 315124.0509690376 4643596.786909619, 314628.45726227865 4643596.786909619, 314628.4572622786 4644084.933966804))",0,[],0.0364420434782608,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6581,"POLYGON ((315124.0509690376 4643596.786909619, 315124.0509690376 4643099.768306111, 314628.45726227877 4643099.768306112, 314628.45726227865 4643596.786909619, 315124.0509690376 4643596.786909619))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6582,"POLYGON ((315124.0509690376 4643099.768306111, 315124.0509690376 4642602.749702603, 314628.45726227865 4642602.749702603, 314628.45726227877 4643099.768306112, 315124.0509690376 4643099.768306111))",0,[],0.101473,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6583,"POLYGON ((315124.0509690376 4642602.749702603, 315124.05096903763 4642164.535459841, 315064.24015843356 4642134.901203032, 315007.2295022136 4642105.731099095, 314628.4572622787 4642105.731099095, 314628.45726227865 4642602.749702603, 315124.0509690376 4642602.749702603))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6584,"POLYGON ((315007.2295022136 4642105.731099095, 314628.4572622787 4641911.92828503, 314628.4572622787 4642105.731099095, 315007.2295022136 4642105.731099095))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6585,"POLYGON ((315124.0509690377 4644090.118110157, 315126.10823833395 4644093.805513128, 315431.27559977735 4644093.805513129, 315440.794567889 4644082.142304135, 315530.19363448734 4643980.576355282, 315619.6446757964 4643901.378761093, 315619.6446757965 4643596.78690962, 315124.0509690376 4643596.786909619, 315124.0509690377 4644090.118110157))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6586,"POLYGON ((315126.10823833395 4644093.805513128, 315149.23322469316 4644135.254215826, 315261.88829372934 4644313.369906676, 315280.2063013153 4644342.327159888, 315366.43503675435 4644173.252048617, 315431.27559977735 4644093.805513129, 315126.10823833395 4644093.805513128))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6587,"POLYGON ((315619.6446757965 4643596.78690962, 315619.6446757964 4643099.768306113, 315124.0509690376 4643099.768306111, 315124.0509690376 4643596.786909619, 315619.6446757965 4643596.78690962))",0,[],0.279389,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6588,"POLYGON ((315619.6446757964 4643099.768306113, 315619.6446757965 4642602.749702603, 315124.0509690376 4642602.749702603, 315124.0509690376 4643099.768306111, 315619.6446757964 4643099.768306113))",0,[],0.279389,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6589,"POLYGON ((315619.6446757965 4642602.749702603, 315619.64467579644 4642356.429300987, 315581.22776740685 4642391.051277187, 315124.05096903763 4642164.535459841, 315124.0509690376 4642602.749702603, 315619.6446757965 4642602.749702603))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6590,"POLYGON ((315619.6446757964 4643901.378761093, 315631.5926007271 4643890.8003832875, 315772.43044082995 4643810.192432089, 315886.06785696594 4643745.158718888, 315910.15603191673 4643731.368075448, 315997.0090958638 4643700.585595479, 316071.0523017068 4643674.34682272, 316115.2383825553 4643659.8045014385, 316115.2383825552 4643596.78690962, 315619.6446757965 4643596.78690962, 315619.6446757964 4643901.378761093))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6591,"POLYGON ((316115.2383825552 4643596.78690962, 316115.23838255514 4643099.768306112, 315619.6446757964 4643099.768306113, 315619.6446757965 4643596.78690962, 316115.2383825552 4643596.78690962))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6592,"POLYGON ((316115.23838255514 4643099.768306112, 316115.23838255525 4642602.749702603, 315619.6446757965 4642602.749702603, 315619.6446757964 4643099.768306113, 316115.23838255514 4643099.768306112))",0,[],2.2543273333333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6593,"POLYGON ((316115.23838255525 4642602.749702603, 316115.2383825553 4642105.731099094, 315884.526760975 4642105.731099095, 315860.09327501856 4642128.457767778, 315694.43483827525 4642289.027124864, 315619.64467579644 4642356.429300987, 315619.6446757965 4642602.749702603, 316115.23838255525 4642602.749702603))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6594,"POLYGON ((316115.2383825553 4642105.731099094, 316115.23838255525 4641922.447357802, 316085.59368437424 4641917.211713988, 316046.0419542638 4641920.001419772, 316027.98557895434 4641942.623973886, 316008.3992217964 4642017.4192264555, 316010.4996906635 4642066.520176422, 315979.90322822134 4642095.889566612, 315923.1697662476 4642085.446976014, 315896.6365988612 4642094.467201921, 315884.526760975 4642105.731099095, 316115.2383825553 4642105.731099094))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6595,"POLYGON ((316115.2383825553 4643659.8045014385, 316233.88174992526 4643620.757137814, 316265.50998360734 4643610.350570652, 316478.44802974147 4643613.104425715, 316540.18577698764 4643596.78690962, 316115.2383825552 4643596.78690962, 316115.2383825553 4643659.8045014385))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6596,"POLYGON ((316540.18577698764 4643596.78690962, 316610.83208931424 4643578.114826659, 316610.8320893141 4643099.768306113, 316115.23838255514 4643099.768306112, 316115.2383825552 4643596.78690962, 316540.18577698764 4643596.78690962))",0,[],3.381491,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6597,"POLYGON ((316610.8320893141 4643099.768306113, 316610.832089314 4642602.749702603, 316115.23838255525 4642602.749702603, 316115.23838255514 4643099.768306112, 316610.8320893141 4643099.768306113))",0,[],2.4582518875,Other,3,8,1.3333333333333333,0,0,0,2,0,0,1,0,0,0,0,0,No,,,,Rome,0.0
6598,"POLYGON ((316610.832089314 4642602.749702603, 316610.8320893141 4642105.731099094, 316115.2383825553 4642105.731099094, 316115.23838255525 4642602.749702603, 316610.832089314 4642602.749702603))",0,[],3.320362272727273,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6599,"POLYGON ((316610.8320893141 4642105.731099094, 316610.832089314 4641608.712495586, 316537.6319352817 4641608.712495586, 316484.80637549737 4641687.700045984, 316463.09729152947 4641717.12668223, 316431.88127531006 4641734.19891062, 316322.95305278327 4641741.367046735, 316269.2085833147 4641744.53315434, 316238.52920179494 4641759.2257509725, 316229.24674152065 4641770.032208393, 316207.24887986813 4641795.622749919, 316222.26956030854 4641827.645425929, 316236.12751204584 4641860.2870589625, 316223.8219947115 4641887.71597981, 316177.49637175864 4641915.19095278, 316143.81798101094 4641927.49489099, 316115.23838255525 4641922.447357802, 316115.2383825553 4642105.731099094, 316610.8320893141 4642105.731099094))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6600,"POLYGON ((316610.832089314 4641608.712495586, 316610.832089314 4641546.487929853, 316607.79973539663 4641546.784270263, 316540.1225905443 4641606.129181617, 316538.28007460595 4641607.74336364, 316537.6319352817 4641608.712495586, 316610.832089314 4641608.712495586))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6601,"POLYGON ((316610.83208931424 4643578.114826659, 316621.7548974211 4643575.227887873, 316650.0860268876 4643527.375100863, 316689.2000883322 4643485.1220695255, 316773.67708745704 4643508.0880277725, 316839.9954853029 4643462.390201797, 316901.7189715657 4643425.444660451, 316961.62902486266 4643363.813320333, 317106.4257960728 4643279.614220188, 317106.4257960729 4643099.76830611, 316610.8320893141 4643099.768306113, 316610.83208931424 4643578.114826659))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6602,"POLYGON ((317106.4257960729 4643099.76830611, 317106.4257960728 4642602.749702603, 316610.832089314 4642602.749702603, 316610.8320893141 4643099.768306113, 317106.4257960729 4643099.76830611))",0,[],1.7155868947368418,Other,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,No,,,,Rome,0.0
6603,"POLYGON ((317106.4257960728 4642602.749702603, 317106.42579607293 4642105.731099095, 316610.8320893141 4642105.731099094, 316610.832089314 4642602.749702603, 317106.4257960728 4642602.749702603))",0,[],1.6617135263157885,Other,7,12,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6604,"POLYGON ((317106.42579607293 4642105.731099095, 317106.4257960728 4641608.712495587, 316610.832089314 4641608.712495586, 316610.8320893141 4642105.731099094, 317106.42579607293 4642105.731099095))",0,[],0.364237923076923,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6605,"POLYGON ((317106.4257960728 4641608.712495587, 317106.4257960728 4641393.947954918, 317099.5104636925 4641387.401572796, 317086.12011670764 4641387.334833551, 317084.7204070613 4641397.781786196, 317086.56207307347 4641420.6562983515, 317092.5092609755 4641440.503046172, 317090.8344132331 4641450.579302571, 317063.52959953906 4641452.003798498, 317034.0121955015 4641440.985503031, 316998.58899149427 4641469.807607177, 316943.91712875344 4641515.38065845, 316930.10704637825 4641534.469214215, 316896.5582210759 4641540.632820569, 316864.5561250258 4641532.401390037, 316841.9557562056 4641513.761426805, 316830.0970331187 4641509.344681334, 316802.47637705004 4641512.356086185, 316725.61143555585 4641553.758239344, 316659.0743898585 4641541.773393382, 316610.832089314 4641546.487929853, 316610.832089314 4641608.712495586, 317106.4257960728 4641608.712495587))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6606,"POLYGON ((317106.4257960728 4643279.614220188, 317114.2717909474 4643275.051786216, 317209.6099682079 4643257.288481073, 317282.6702440991 4643201.21074915, 317373.9540210486 4643163.509788823, 317460.57993815327 4643162.8402262, 317525.04730177874 4643168.884867322, 317602.0195028316 4643139.135801882, 317602.0195028316 4643099.768306111, 317106.4257960729 4643099.76830611, 317106.4257960728 4643279.614220188))",0,[],0.110869,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6607,"POLYGON ((317602.0195028316 4643099.768306111, 317602.01950283174 4642602.749702604, 317106.4257960728 4642602.749702603, 317106.4257960729 4643099.76830611, 317602.0195028316 4643099.768306111))",0,[],0.110869,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6608,"POLYGON ((317602.01950283174 4642602.749702604, 317602.0195028316 4642105.731099095, 317106.42579607293 4642105.731099095, 317106.4257960728 4642602.749702603, 317602.01950283174 4642602.749702604))",0,[],0.1141446249999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6609,"POLYGON ((317602.0195028316 4642105.731099095, 317602.0195028317 4642088.55020693, 317576.91288850736 4642092.56059496, 317532.94859729963 4642019.734379697, 317491.786524205 4641926.447937061, 317463.8061888196 4641816.768035632, 317379.27410753316 4641839.493588511, 317351.8247760444 4641846.865121295, 317307.24741214584 4641831.088270742, 317245.377613793 4641724.746391073, 317256.1365424759 4641687.359386943, 317257.2947842091 4641675.907583709, 317249.3520225573 4641665.911852971, 317239.99243704893 4641653.430358497, 317234.49358393974 4641645.194030038, 317209.77459669893 4641608.712495585, 317106.4257960728 4641608.712495587, 317106.42579607293 4642105.731099095, 317602.0195028316 4642105.731099095))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6610,"POLYGON ((317209.77459669893 4641608.712495585, 317171.63378156663 4641552.422347135, 317440.70548168063 4641329.736298734, 317602.01950283174 4641218.186737646, 317602.0195028316 4641111.693892077, 317464.60968136636 4641111.693892077, 317465.248246513 4641136.57658866, 317446.6423898451 4641148.06500485, 317426.4594827113 4641136.594373994, 317386.0259657599 4641113.610567811, 317362.2174836329 4641123.232818172, 317287.4528182458 4641195.940654911, 317148.9252708104 4641330.665169348, 317145.72448767576 4641337.247357523, 317141.52277155936 4641345.899694249, 317140.1821001009 4641375.111486758, 317151.18213671766 4641396.495004911, 317143.6184139759 4641411.267018618, 317129.4734246455 4641414.130669092, 317116.2277896361 4641403.226987639, 317106.4257960728 4641393.947954918, 317106.4257960728 4641608.712495587, 317209.77459669893 4641608.712495585))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6611,"POLYGON ((317602.0195028316 4641111.693892077, 317602.0195028316 4640998.0648763655, 317580.7424912746 4640976.294460731, 317564.18369532796 4640971.497020155, 317552.38655229984 4640973.37734814, 317545.42510569084 4640990.322248776, 317559.874596257 4641009.973454655, 317583.25791391404 4641041.039781413, 317567.2396144539 4641068.961173431, 317549.1479457002 4641081.091655899, 317518.47112385574 4641091.878417471, 317493.6126066416 4641068.35000293, 317487.99534126616 4641045.150133235, 317472.75168904057 4641027.874954763, 317442.62124895304 4641069.658550047, 317464.5002483148 4641107.429660883, 317464.60968136636 4641111.693892077, 317602.0195028316 4641111.693892077))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6612,"POLYGON ((317602.0195028316 4643139.135801882, 317609.9437604059 4643136.073147391, 317636.3274419785 4643104.17451013, 317651.78288082517 4643099.768306113, 317602.0195028316 4643099.768306111, 317602.0195028316 4643139.135801882))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6613,"POLYGON ((317651.78288082517 4643099.768306113, 317722.62229576276 4643079.572637919, 317764.8717607064 4643020.745947587, 317851.1833292111 4643005.811780458, 317913.2560415374 4642972.766541418, 317982.6164707423 4642933.279839602, 318020.3982284623 4642884.591269596, 318087.44669379166 4642882.475207197, 318097.6132095905 4642860.880450119, 318097.61320959043 4642602.749702603, 317602.01950283174 4642602.749702604, 317602.0195028316 4643099.768306111, 317651.78288082517 4643099.768306113))",0,[],0.110869,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6614,"POLYGON ((318097.61320959043 4642602.749702603, 318097.6132095904 4642105.731099095, 317602.0195028316 4642105.731099095, 317602.01950283174 4642602.749702604, 318097.61320959043 4642602.749702603))",0,[],0.110869,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6615,"POLYGON ((318097.6132095904 4642105.731099095, 318097.61320959043 4642002.521267963, 317676.3495697206 4642076.6771440515, 317602.0195028317 4642088.55020693, 317602.0195028316 4642105.731099095, 318097.6132095904 4642105.731099095))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6616,"POLYGON ((318097.6132095905 4642860.880450119, 318208.35440740245 4642625.654408814, 318206.92533503054 4642602.749702603, 318097.61320959043 4642602.749702603, 318097.6132095905 4642860.880450119))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6617,"POLYGON ((318206.92533503054 4642602.749702603, 318203.65764082596 4642550.376164904, 318137.0835695672 4642105.731099095, 318097.6132095904 4642105.731099095, 318097.61320959043 4642602.749702603, 318206.92533503054 4642602.749702603))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6618,"POLYGON ((318137.0835695672 4642105.731099095, 318121.0138212284 4641998.402011771, 318097.61320959043 4642002.521267963, 318097.6132095904 4642105.731099095, 318137.0835695672 4642105.731099095))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6619,"POLYGON ((317602.01950283174 4641218.186737646, 317615.59967229713 4641208.795973393, 317833.3845106047 4641139.193907513, 318066.05346912856 4641127.894424811, 318097.61320959043 4641123.888372236, 318097.6132095905 4641111.693892077, 317602.0195028316 4641111.693892077, 317602.01950283174 4641218.186737646))",0,[],0.453553,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6620,"POLYGON ((318097.6132095905 4641111.693892077, 318097.61320959043 4640614.67528857, 317908.9696441797 4640614.675288569, 317889.6879243383 4640647.974225971, 317795.6186374048 4640761.747189313, 317733.0734979101 4640827.336994986, 317715.43690652226 4640923.342460322, 317703.4986319849 4640935.914813557, 317671.5860563694 4640896.255798158, 317659.6376272846 4640894.50655886, 317654.41877038835 4640929.250740967, 317660.786231654 4640960.686866952, 317665.52963328373 4640984.142569756, 317680.76427445014 4640997.196233357, 317680.4275792355 4641019.359963578, 317672.1602273961 4641035.238222546, 317655.4590742137 4641040.421805038, 317640.79756372364 4641037.742182592, 317602.0195028316 4640998.0648763655, 317602.0195028316 4641111.693892077, 318097.6132095905 4641111.693892077))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6621,"POLYGON ((318097.61320959043 4640614.67528857, 318097.6132095905 4640312.858893929, 318053.6030155459 4640364.897902582, 317908.9696441797 4640614.675288569, 318097.61320959043 4640614.67528857))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6622,"POLYGON ((318097.61320959043 4641123.888372236, 318161.41736120824 4641115.789358041, 318166.22024304816 4641111.6938920785, 318097.6132095905 4641111.693892077, 318097.61320959043 4641123.888372236))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6623,"POLYGON ((318166.22024304816 4641111.6938920785, 318411.7444227792 4640902.332938614, 318558.424050131 4640776.182290517, 318593.20691634936 4640796.205865564, 318593.20691634924 4640614.675288567, 318097.61320959043 4640614.67528857, 318097.6132095905 4641111.693892077, 318166.22024304816 4641111.6938920785))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6624,"POLYGON ((318593.20691634924 4640614.675288567, 318593.20691634924 4640117.656685062, 318262.6987351038 4640117.65668506, 318097.6132095905 4640312.858893929, 318097.61320959043 4640614.67528857, 318593.20691634924 4640614.675288567))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6625,"POLYGON ((318593.20691634924 4640117.656685062, 318593.20691634936 4639726.853634168, 318262.6987351038 4640117.65668506, 318593.20691634924 4640117.656685062))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6626,"POLYGON ((318593.20691634936 4640796.205865564, 318640.35393784876 4640823.347157404, 318754.00122292776 4640750.652641854, 318739.73686893773 4640614.675288569, 318593.20691634924 4640614.675288567, 318593.20691634936 4640796.205865564))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6627,"POLYGON ((318739.73686893773 4640614.675288569, 318739.0022485781 4640607.672396448, 318963.6998264233 4640408.067953294, 319070.48036435404 4640314.3656457905, 319088.80062310817 4640305.732927314, 319088.80062310805 4640117.656685061, 318593.20691634924 4640117.656685062, 318593.20691634924 4640614.675288567, 318739.73686893773 4640614.675288569))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
6628,"POLYGON ((319088.80062310805 4640117.656685061, 319088.8006231081 4639620.6380815515, 318683.03505109646 4639620.6380815515, 318593.20691634936 4639726.853634168, 318593.20691634924 4640117.656685062, 319088.80062310805 4640117.656685061))",0,[],0.321519,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Rome,0.0
