geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((192153.140579568 4853102.051164513, 192120.58115126635 4853060.89997802, 192107.51921594178 4853047.256187673, 192104.7948732375 4853045.734776168, 192099.54451130988 4853042.794095143, 192090.12922366406 4853045.555983607, 192049.1681827769 4853074.900144214, 192042.79619757045 4853077.009291682, 192037.51568687428 4853075.1609090455, 192030.226358862 4853068.251725367, 192024.76821980375 4853063.784610554, 192019.90986743895 4853061.994628514, 192014.63946620043 4853063.852478264, 192000.71120667667 4853071.242369625, 191998.47056477715 4853072.630158087, 192001.40666089795 4853113.068185454, 192153.140579568 4853102.051164513))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192760.75771168031 4856783.797932331, 192771.5044295963 4856779.050067132, 192794.90955790185 4856768.94132399, 192848.19486363663 4856719.072185187, 192865.87552165025 4856744.035216636, 192881.503684922 4856765.931840835, 192929.2769261499 4856822.59801413, 192936.2986606902 4856818.400111451, 193020.91631111357 4856943.903341454, 193037.96532859176 4856976.785694591, 193266.31846426817 4856960.194956148, 193230.7350085093 4856470.407967109, 192740.57695982832 4856506.017013669, 192760.75771168031 4856783.797932331))",0,[],2.5271414892473123,Other,3,4,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193037.96532859176 4856976.785694591, 193056.18329287122 4857011.922554327, 193127.5726309297 4857115.708461263, 193142.83308112284 4857142.074961805, 193198.44499847444 4857120.463181325, 193208.86580803775 4857116.030780187, 193219.36931882513 4857137.151564947, 193249.53781318 4857194.498331908, 193288.40586737916 4857264.196261438, 193266.31846426817 4856960.194956148, 193037.96532859176 4856976.785694591))",0,[],0.22883974999999995,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193230.7350085093 4856470.407967109, 193195.15439287497 4855980.620639192, 192704.9960049491 4856016.2268433785, 192740.57695982832 4856506.017013669, 193230.7350085093 4856470.407967109))",0,[],6.109700335640138,Other,21,33,0.07857142857142857,0,0,2,0,0,0,1,0,0,0,0,0,1,Yes,{'primary'},2.3333333333333335,50.0,Florence
"POLYGON ((193195.15439287497 4855980.620639192, 193159.57661758107 4855490.832972393, 192669.41789040592 4855526.43633399, 192704.9960049491 4856016.2268433785, 193195.15439287497 4855980.620639192))",0,[],5.44212726446281,Other,3,5,0.8333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193159.57661758107 4855490.832972393, 193124.00168284384 4855001.044966705, 192633.84261641535 4855036.645485497, 192669.41789040592 4855526.43633399, 193159.57661758107 4855490.832972393))",0,[],1.4360690000000003,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193124.00168284384 4855001.044966705, 193088.42958887917 4854511.256622127, 192598.27018319385 4854546.854297899, 192633.84261641535 4855036.645485497, 193124.00168284384 4855001.044966705))",0,[],1.1689163960396045,Other,20,30,0.07894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
"POLYGON ((193088.42958887917 4854511.256622127, 193052.86033590324 4854021.467938654, 192562.7005909565 4854057.062771184, 192598.27018319385 4854546.854297899, 193088.42958887917 4854511.256622127))",0,[],0.938715245283019,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193052.86033590324 4854021.467938654, 193017.2939241323 4853531.678916282, 192527.13383992016 4853567.270905359, 192562.7005909565 4854057.062771184, 193052.86033590324 4854021.467938654))",0,[],1.044083412698413,Other,4,6,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((193017.2939241323 4853531.678916282, 192981.73035378207 4853041.8895550035, 192491.56993030076 4853077.478700411, 192527.13383992016 4853567.270905359, 193017.2939241323 4853531.678916282))",0,[],0.36604454198473274,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
