geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((510808.37369523407 4154802.74968754, 510821.73865966965 4154782.3835662487, 510836.5076649039 4154763.575681926, 510861.2939192486 4154732.000207462, 510871.21429539734 4154725.7226791885, 510974.0684829875 4154548.5145196356, 510981.92737085244 4154531.395210272, 511005.71811931906 4154511.9782773727, 511028.96405273624 4154470.47181726, 511043.76887155697 4154445.42932384, 511047.97336477635 4154426.1085386355, 511049.4819294575 4154421.0958941765, 511050.61781576736 4154417.303133887, 511059.17735223414 4154378.4509820663, 511064.7261705393 4154358.100221243, 511077.5989942623 4154331.16917765, 511088.7030095867 4154312.3013922544, 511088.7002779492 4154310.5866849707, 510619.9815319816 4154310.5866849707, 510619.9815319816 4154802.749687541, 510808.37369523407 4154802.74968754))",0,[],1.0628666249999998,Other,17,24,0.08823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((511088.7002779492 4154310.5866849707, 511088.6885875592 4154303.2483768105, 511090.3469054907 4154278.7431538207, 511102.4496833049 4154266.2448823145, 511103.0714921072 4154243.8905833694, 511104.09702145745 4154236.7693766803, 511107.172439332 4154229.506683631, 511113.7879690811 4154204.4422839894, 511109.8602574722 4154188.3613089183, 511107.9155639035 4154189.113125063, 511106.095760901 4154188.9664657526, 511104.2950510995 4154187.754774168, 511101.59237706574 4154187.140973015, 511098.81880086916 4154186.6934933765, 511095.9901257165 4154187.8102452853, 511094.01732864615 4154189.760217604, 511092.7771650141 4154192.2104145098, 511090.00967067835 4154193.826496163, 511017.53377233405 4154195.9933244, 510967.51269704185 4154180.8277283367, 510923.53842547484 4154169.4424625654, 510910.62318477896 4154154.858605218, 510913.9416747333 4154150.769146643, 510910.40515918785 4154145.9606465637, 510911.02477304294 4154145.073911843, 510905.9863063553 4154140.263441514, 510907.6634438821 4154134.685182814, 510926.1304633843 4154119.8319172068, 510931.11399946676 4154112.671519239, 510929.07565086917 4154110.7384202806, 510925.91313895764 4154110.412524855, 510908.80414615426 4154120.474812681, 510897.98947616003 4154120.9376783664, 510881.7687894186 4154127.3733331994, 510870.1048093263 4154128.7226712136, 510868.482217818 4154126.3907342884, 510871.48229501955 4154115.8106454774, 510873.77712474973 4154110.7990004607, 510875.4589139276 4154108.4048211533, 510879.56815525 4154107.6779733347, 510882.22107237484 4154105.839784708, 510882.9394117053 4154103.7771757636, 510883.3668350121 4154101.2260342734, 510877.64213166584 4154100.918990311, 510869.8232513355 4154100.820003149, 510864.2147669286 4154106.226712558, 510857.7868867302 4154116.669191558, 510854.25098518847 4154118.1179320845, 510851.9659209176 4154115.6630951734, 510851.22757627896 4154112.755410225, 510854.5943303132 4154105.5262892293, 510861.4566428392 4154100.6870242776, 510864.1193795939 4154098.0944267022, 510863.61172025494 4154094.4437206695, 510860.1163685857 4154091.898544493, 510852.27464051475 4154088.9926726334, 510848.2963680609 4154090.9068007474, 510844.98406987183 4154090.2590043675, 510841.4650622212 4154092.295773079, 510837.8420841096 4154099.5356593733, 510822.0402754543 4154103.1872942564, 510821.6543810101 4154101.0012040515, 510825.47417571157 4154098.6541769397, 510827.30679942877 4154095.7609385904, 510828.7601397393 4154092.39014916, 510827.32452539774 4154088.9379344797, 510823.8174926891 4154088.567251626, 510819.28235938924 4154090.68036658, 510814.0349694938 4154090.19647836, 510823.9184695396 4154072.09226901, 510833.77839064994 4154072.1051190086, 510855.80633966357 4154043.432778815, 510837.60507997725 4154044.163434982, 510830.000949491 4154062.2816924513, 510816.3507737679 4154062.2639121534, 510817.87828164815 4154049.429734855, 510798.1544611217 4154059.222581186, 510781.46699980675 4154064.481823413, 510773.8845283217 4154059.191076481, 510783.76799167093 4154041.075726007, 510776.9659093694 4154026.721903848, 510761.7803898512 4154038.7839714023, 510754.2116138478 4154029.710086525, 510743.6660288819 4153972.3053655433, 510730.1052404889 4153957.6876776684, 510730.8734758146 4153951.1762860627, 510729.03015997465 4153948.6665826133, 510723.74903944344 4153953.707694746, 510719.65548400866 4153949.0760687124, 510706.6021843272 4153951.9548647963, 510715.9593501837 4153944.5669951094, 510715.306662028 4153943.700794107, 510711.7832085439 4153942.3094574655, 510701.596679593 4153948.8087156364, 510703.5176698743 4153939.0370674566, 510678.50804325845 4153929.9408059763, 510678.52453900146 4153917.104664654, 510654.260977147 4153911.781514338, 510645.9408363657 4153895.91702568, 510667.33613050514 4153878.149128497, 510686.6876593033 4153869.5093068737, 510689.2055814535 4153862.744992751, 510633.0705055681 4153880.046722111, 510623.99818907987 4153858.1348741553, 510619.98153198155 4153848.8988969615, 510619.9815319816 4154310.5866849707, 511088.7002779492 4154310.5866849707))",0,[],2.8728182674418594,Other,13,21,0.1346153846153846,0,0,1,0,0,0,1,0,0,0,0,0,No,None,,,Catania
"POLYGON ((510126.17509488214 4153618.5086131804, 510162.74711795495 4153608.94480373, 510162.53967764974 4153605.1724737943, 510170.35114538623 4153604.494180755, 510203.11576378165 4153602.5817391276, 510204.2392868459 4153630.2191252247, 510206.20959488483 4153630.232639157, 510206.01575115166 4153636.988855718, 510202.86868203024 4153645.505446506, 510158.02591710613 4153712.6045708293, 510155.49227574846 4153710.859662185, 510148.6680814182 4153720.7363855694, 510144.9271791308 4153730.8498594193, 510150.0672099072 4153747.1093501453, 510158.8295248802 4153749.083756308, 510166.90610903356 4153748.2504636133, 510175.5683171957 4153745.3876308203, 510181.59083897516 4153740.8130433965, 510191.9561121972 4153732.5271801613, 510196.2482569238 4153719.651911956, 510197.93493928015 4153713.1748847933, 510203.05873371224 4153706.6022282955, 510210.69384849636 4153698.3685087524, 510219.82161165064 4153690.591499897, 510222.19449583214 4153686.544983019, 510215.7951836169 4153674.144732159, 510229.6171469981 4153664.32105272, 510265.2092594335 4153576.2869559694, 510267.54109011625 4153533.998206778, 510266.7103403101 4153527.007745553, 510262.06525010563 4153517.8602714534, 510261.0638343425 4153484.4983528554, 510264.50672307104 4153479.798604189, 510256.5361289856 4153480.4433296053, 510261.19156072853 4153474.0809251154, 510264.2210944883 4153467.827458427, 510281.5674082228 4153459.217503739, 510275.05030644004 4153456.258349289, 510270.63559204765 4153453.712288471, 510267.9434827358 4153451.456810952, 510267.96824071725 4153445.7210679124, 510275.76594063005 4153442.0141018624, 510280.89251299185 4153440.5227062847, 510281.5955586972 4153436.4630477326, 510285.90428468754 4153431.842039749, 510289.156411775 4153431.3801031364, 510297.84260238026 4153423.724672999, 510302.7518722824 4153419.348493402, 510311.0425426325 4153417.151001756, 510316.4947787511 4153416.6918057343, 510322.4009626902 4153420.670912874, 510320.9470463099 4153417.462843078, 510316.187331526 4153415.2380656395, 510309.8967440614 4153414.8530520294, 510299.9127288783 4153414.5300310054, 510299.5103402149 4153411.256702247, 510303.8418499849 4153402.530826428, 510309.6806807338 4153403.836105146, 510311.68974413106 4153401.1426732372, 510310.14886630914 4153396.802874973, 510307.4644979414 4153395.423847257, 510303.78064081573 4153394.886750957, 510300.4749202275 4153395.803483347, 510298.7912745735 4153392.5840385305, 510306.01398322725 4153389.464388405, 510305.4507219568 4153387.6664070534, 510301.25320331135 4153388.082788111, 510294.1137962276 4153388.1516023683, 510290.9696869922 4153386.993897357, 510290.50470113574 4153384.319585969, 510293.35209104716 4153382.4925461765, 510297.88304882386 4153383.951517516, 510313.9923959004 4153375.4732303754, 510310.94717133994 4153372.9510369026, 510310.87210870266 4153369.3563780785, 510315.4856130811 4153361.2632359196, 510317.64610942226 4153357.593691765, 510321.2511212336 4153357.5981679675, 510321.3244710507 4153362.5685226806, 510324.93138272344 4153361.041984136, 510327.08341969777 4153357.0728847724, 510326.01770469174 4153354.3201646856, 510323.87411544356 4153351.4884453844, 510316.9565224352 4153350.7920063194, 510314.20203198836 4153348.946927317, 510318.3521896361 4153343.992909636, 510324.5754652626 4153341.7041103104, 510326.49721016415 4153338.189592676, 510329.1837862635 4153337.8046293543, 510335.8636770162 4153337.8129339684, 510339.6861541477 4153333.4798023896, 510342.2448749343 4153329.3337036227, 510338.1020926129 4153328.341153327, 510336.2816191272 4153326.2606798313, 510330.41055636515 4153326.2606798327, 510321.90647207765 4153327.93272165, 510317.1413901033 4153329.9903518944, 510312.91851813276 4153329.452582593, 510306.77685042325 4153330.0551524693, 510301.0961599801 4153329.4379210626, 510299.786846558 4153330.734335872, 510295.59119605634 4153329.6197035457, 510296.1075095502 4153326.525022919, 510295.7353117568 4153326.2606798313, 510126.1750948821 4153326.2606798313, 510126.17509488214 4153618.5086131804))",0,[],0.45416152631578954,Other,4,5,0.4166666666666667,0,0,1,0,0,0,1,0,0,0,0,1,No,None,,,Catania
"POLYGON ((510336.2816191272 4153326.2606798313, 510335.4198037659 4153325.275780007, 510330.41055636515 4153326.2606798327, 510336.2816191272 4153326.2606798313))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((510295.7353117568 4153326.2606798313, 510292.1172104313 4153323.691024415, 510289.5803739573 4153324.45339259, 510283.0645280475 4153320.3958949386, 510279.80050444946 4153316.1538201654, 510281.6935630349 4153307.247408891, 510287.6977250199 4153296.393482578, 510294.53754678956 4153295.714102926, 510297.9156843165 4153293.4328544377, 510296.461268704 4153290.6019965005, 510290.0905960283 4153290.594106518, 510289.6270328204 4153286.7659862973, 510291.25261377165 4153279.811849696, 510294.1744231352 4153275.0005258815, 510299.1081828848 4153272.3218087126, 510294.9771987666 4153268.91072931, 510291.98333734256 4153267.686644368, 510289.5279024178 4153266.918094883, 510288.6160681968 4153261.181194003, 510286.3899804053 4153260.723570797, 510288.16113252944 4153257.519499774, 510291.3907902828 4153253.851272861, 510294.15492280945 4153255.0750730066, 510296.9136273243 4153253.54747189, 510297.6149780365 4153250.87460573, 510300.7624654269 4153249.3474876033, 510302.22531677666 4153245.377528298, 510300.45964271954 4153244.154962852, 510303.53673451825 4153242.3947774726, 510303.91980194155 4153239.8768380177, 510302.31355892995 4153238.343828433, 510301.5490949431 4153234.903636637, 510305.24367488717 4153233.97629249, 510315.1401945188 4153233.77777671, 510315.3742939798 4153230.261162661, 510313.298520616 4153229.7149641654, 510312.15231116646 4153227.7276557744, 510303.63054196857 4153223.7453146055, 510301.3366999344 4153220.913415553, 510307.15669050044 4153216.1389722386, 510321.6482632932 4153215.679899788, 510325.5809840504 4153215.107879168, 510326.0695672084 4153213.0116566704, 510328.9504509204 4153212.7267836416, 510330.58007482917 4153209.6667722883, 510335.0982218392 4153207.287107079, 510331.35367234977 4153205.7514332873, 510334.9551287187 4153201.5622518444, 510338.65159405663 4153206.2375644855, 510342.48664156185 4153206.053732115, 510339.2321152735 4153201.2680241526, 510334.243938976 4153197.922425401, 510330.9941485226 4153189.3202751894, 510330.3293835829 4153183.872130177, 510333.202876011 4153182.433438524, 510336.81517167453 4153183.747061869, 510338.29787643213 4153178.046417578, 510333.7937764669 4153176.2213453404, 510325.8571260893 4153170.6421250664, 510322.0168089014 4153167.9414314562, 510327.654034766 4153168.070471889, 510328.85810415423 4153166.1637424654, 510323.5802431003 4153161.264583473, 510317.4367426575 4153163.242841007, 510315.2802856626 4153163.617371783, 510303.58759863256 4153158.599323354, 510312.1458534622 4153154.593787943, 510319.1351524537 4153154.60246251, 510322.2061871166 4153150.634503992, 510325.82022121554 4153150.5613327357, 510328.8844221857 4153152.0961583136, 510337.4142422885 4153149.654914786, 510339.3889838831 4153146.1959385895, 510337.41965127154 4153145.305942232, 510338.73175969336 4153141.7906701104, 510337.5777567401 4153138.960179363, 510340.80748219637 4153135.2919721734, 510345.3459959057 4153130.782225746, 510351.1828349461 4153126.7400606773, 510355.7106120046 4153116.672044973, 510362.49076813034 4153114.3617794113, 510360.9386205053 4153111.952373861, 510359.0525124035 4153108.089194581, 510355.2996983595 4153113.1546290014, 510352.44694563485 4153112.108207884, 510355.20226275834 4153106.2538316497, 510358.4633710144 4153105.7808388025, 510359.33465819317 4153101.488417337, 510356.1720583488 4153100.9075708333, 510353.864761868 4153101.7700543865, 510352.22783375194 4153103.5763919037, 510347.8194568681 4153102.905242379, 510344.8437263246 4153101.270671088, 510347.2495172191 4153099.3654402387, 510350.32468880265 4153092.102480274, 510359.44091220904 4153094.2217608956, 510364.5327708179 4153092.408637984, 510365.21206180495 4153086.1966580115, 510363.48158296035 4153085.073972453, 510366.0486880328 4153081.360571773, 510377.50095004705 4153066.6859644256, 510376.4191209231 4153055.590280192, 510371.55468850036 4153052.1560598486, 510364.7754475838 4153053.689715777, 510362.290738672 4153048.0063190507, 510353.7716969944 4153041.705215866, 510342.2534708391 4153031.284391626, 510352.35982132546 4153011.7931357147, 510364.60840436793 4153003.409990303, 510362.4582403694 4152991.614034019, 510364.1601309322 4152987.333743636, 510373.39402262593 4152987.30088509, 510382.099742216 4152978.5916092074, 510387.682303734 4152980.1406961433, 510388.28482633294 4152971.74303966, 510391.19642372185 4152968.163209767, 510388.53376214963 4152963.4558847183, 510386.9937710727 4152958.3727561235, 510406.2579223888 4152957.47602188, 510399.35393824364 4152952.707912958, 510352.1040757855 4152947.534445565, 510354.7070555965 4152936.332412984, 510359.9429895113 4152932.4337325613, 510357.47363221773 4152928.580922253, 510363.15675047674 4152927.4674782567, 510366.00792357756 4152922.7448483203, 510366.9662263594 4152919.5508760773, 510370.76715517737 4152918.4905616785, 510380.72495681816 4152904.9013416516, 510378.3951255084 4152902.5353398756, 510366.74402924237 4152906.4149109926, 510362.69787661877 4152912.8002003836, 510358.17722552567 4152917.054788908, 510354.85389908875 4152917.760685425, 510352.8377557254 4152911.844895636, 510361.3989570456 4152905.6982093253, 510352.1396956235 4152904.7436544537, 510345.00423548 4152908.4069944452, 510339.90039233596 4152905.560495309, 510334.4294022722 4152906.618747287, 510326.9606386928 4152901.184337148, 510298.47247497144 4152872.5699979635, 510281.0000894952 4152867.799995843, 510278.7653859455 4152852.786604006, 510260.1550126906 4152834.097677262, 510126.17509488214 4152834.0976772616, 510126.1750948821 4153326.2606798313, 510295.7353117568 4153326.2606798313))",1,[[<POINT (15.116 37.524)>]],3.667083816666667,Other,13,23,0.14743589743589744,0,0,4,0,0,0,2,0,0,0,0,0,No,None,,,Catania
"POLYGON ((510260.1550126906 4152834.097677262, 510245.66998837306 4152819.5515123545, 510165.3596692661 4152751.4890590776, 510158.9601155156 4152738.6229103403, 510152.4264676835 4152741.4772645133, 510151.64321952383 4152738.858046745, 510157.75376227463 4152735.1489117444, 510157.9637552964 4152722.390692301, 510145.7930404424 4152724.727826152, 510154.76710119116 4152706.155786657, 510149.13689272024 4152707.258343429, 510142.61838959815 4152719.4097695057, 510136.0507662268 4152721.13247371, 510126.175094882 4152715.917805932, 510126.17509488214 4152834.0976772616, 510260.1550126906 4152834.097677262))",0,[],1.839426,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((509632.3686577826 4152199.068778601, 509632.9570232343 4152199.4118463364, 509635.40614415484 4152198.3274413627, 509632.3686577825 4152196.568048739, 509632.3686577826 4152199.068778601))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((509632.3686577825 4152190.3039076193, 509632.6237668984 4152189.5818965314, 509635.2122778313 4152190.22836624, 509636.7350027504 4152187.855947512, 509639.3294697392 4152190.9875521036, 509638.7785757051 4152193.5718889735, 509640.8362316461 4152194.7613664963, 509640.83436627546 4152196.3700401136, 509643.21090118017 4152196.9164176863, 509645.16539409966 4152195.620649902, 509640.5130172153 4152191.5214515305, 509642.14065582305 4152190.125455213, 509638.24988178606 4152184.6292576795, 509638.0432839568 4152179.891745465, 509640.549948995 4152174.913304016, 509635.5632151777 4152169.548968956, 509638.1644403471 4152166.8560653827, 509643.6809000148 4152165.031900091, 509648.6565491537 4152164.715937699, 509646.714142223 4152163.204856894, 509654.7207956881 4152162.992264288, 509658.1859240639 4152162.1420265418, 509661.2129633421 4152158.051741121, 509655.5939546378 4152156.858121971, 509648.1248642014 4152158.3582780957, 509644.12416052364 4152156.201339379, 509642.74498530605 4152149.088283794, 509644.79589951807 4152148.4804753372, 509645.0182941264 4152147.215981423, 509641.4746176487 4152147.2118713153, 509642.4517035725 4152142.897315941, 509638.5314637985 4152139.9305883353, 509637.46316178364 4152131.453293517, 509641.79257628834 4152132.1239719237, 509641.52206076554 4152129.161476216, 509637.4697203065 4152125.7952006813, 509632.3686577825 4152109.5100590354, 509632.3686577825 4152190.3039076193))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508644.7557835834 4150561.6559334747, 508660.9118332436 4150540.643545786, 508771.23293973954 4150394.458828775, 508773.4470827733 4150373.282664413, 508728.85686009703 4150373.282664413, 508728.0689636257 4150380.745275683, 508676.6090016443 4150447.967168882, 508672.87364119675 4150453.0888321414, 508671.4750948276 4150455.006685041, 508666.8368909956 4150461.3588753277, 508656.0291743431 4150476.180678249, 508644.7557835833 4150491.634534898, 508644.7557835834 4150561.6559334747))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508773.4470827733 4150373.282664413, 508824.90679308324 4149881.119661844, 508772.97029622 4149881.1196618434, 508757.0542488473 4150034.3014198323, 508756.17107426166 4150041.977729021, 508726.5882095184 4150039.6723212753, 508722.5170656426 4150078.2095663645, 508716.755758994 4150143.8705519186, 508713.1088860672 4150182.5081005204, 508710.6645193693 4150203.928591818, 508708.67205277743 4150224.306695342, 508707.0279672707 4150241.201560986, 508681.9353901381 4150239.5555724935, 508681.0329491091 4150248.8405421427, 508679.6390581206 4150263.2061790917, 508694.6288012149 4150264.5309564155, 508731.7051230031 4150268.086674336, 508739.88046866946 4150268.8718584725, 508728.85686009703 4150373.282664413, 508773.4470827733 4150373.282664413))",0,[],0.049086,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508824.90679308324 4149881.119661844, 508855.6737733545 4149586.8628675663, 508859.7821688731 4149555.6479705293, 508881.703350369 4149388.956659274, 508791.49673474825 4149388.9566592737, 508786.76897815114 4149392.740008609, 508778.9373492599 4149392.1326527125, 508768.24818189663 4149393.619108858, 508760.3342243985 4149395.641024454, 508755.504483412 4149388.9566592737, 508729.9413630191 4149388.956659274, 508724.67771110544 4149391.6651010457, 508721.16455889976 4149395.1561118467, 508718.0472229407 4149400.54465805, 508717.59240742534 4149404.3384200963, 508714.44547964045 4149404.2241814034, 508714.2096911568 4149409.904198029, 508714.96624851343 4149413.4218722503, 508718.1139515399 4149412.792796219, 508720.38614599104 4149412.495631818, 508722.3577921393 4149412.187058751, 508722.03268879565 4149410.300692982, 508722.5720221187 4149410.212504162, 508733.9734904296 4149429.1069017584, 508750.29921946116 4149455.9832691518, 508756.1150498972 4149465.2087215343, 508758.49435002904 4149463.9242905937, 508800.0785879327 4149529.7793516377, 508808.6937628722 4149549.9911277224, 508804.2329611738 4149580.2626635237, 508803.5721121268 4149586.596791402, 508772.97029622 4149881.1196618434, 508824.90679308324 4149881.119661844))",0,[],0.049086,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508881.703350369 4149388.956659274, 508883.0875790809 4149378.4308169903, 508863.4032862248 4149334.5874837106, 508887.9993057637 4149033.903755833, 508888.43715232535 4149021.256768234, 508874.37631341466 4149008.9493249194, 508834.94570473285 4148936.1068546157, 508828.81779407425 4148929.1220642836, 508814.1350552989 4148902.779830825, 508811.8932083585 4148896.7936567036, 508726.99942074594 4148896.7936567045, 508735.9056305159 4148910.5964637627, 508746.7249857512 4148903.585162585, 508758.3824049195 4148906.692719107, 508811.75202150916 4148990.9322758955, 508794.8999080902 4149001.376336175, 508816.8757682505 4149036.16899386, 508833.16036885226 4149027.310854301, 508834.0402178308 4149031.2613442815, 508834.888555433 4149031.5839782874, 508839.7720388945 4149053.1896860334, 508841.2040633083 4149053.302149752, 508810.88399770035 4149334.853446257, 508806.25010147126 4149378.216020175, 508801.68674040056 4149380.0084632505, 508799.4651694586 4149382.5799832447, 508791.49673474825 4149388.9566592737, 508881.703350369 4149388.956659274))",0,[],0.049086,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508755.504483412 4149388.9566592737, 508755.232116086 4149388.5797026884, 508753.26489753334 4149384.672452111, 508748.31342989736 4149385.6657291655, 508738.63292022236 4149386.2990254024, 508730.594888389 4149388.6203841087, 508729.9413630191 4149388.956659274, 508755.504483412 4149388.9566592737))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508811.8932083585 4148896.7936567036, 508805.4604554849 4148879.616935989, 508802.9807514821 4148858.64616924, 508804.742079611 4148848.3525630296, 508805.453397888 4148836.1496345014, 508806.518531107 4148823.7695725206, 508808.4553803598 4148814.7076156302, 508811.81933545263 4148777.046181575, 508814.6480539751 4148752.2868013894, 508819.2228220081 4148731.711806522, 508818.5447273515 4148712.5291237812, 508821.70885891916 4148696.6566003333, 508825.21404745575 4148692.6552906646, 508820.15515306726 4148677.8280066084, 508829.10617334535 4148657.257657773, 508832.1310460282 4148614.359394059, 508832.1756370982 4148572.334417219, 508827.2833642777 4148558.7276761127, 508814.33734092803 4148553.1335493047, 508789.812465732 4148553.274029629, 508775.26788424386 4148562.855210553, 508766.66977658327 4148575.748764292, 508773.13305481354 4148591.975368777, 508782.58193903 4148602.269703878, 508777.8024250292 4148649.3486665785, 508773.389083463 4148684.579359235, 508770.3544376562 4148737.063072683, 508768.0568368451 4148761.301596519, 508766.4423946268 4148791.6426812815, 508759.75695857976 4148827.037409545, 508759.967070031 4148845.7980162394, 508757.5779784616 4148864.622453745, 508758.6233651059 4148870.936185275, 508723.92846664484 4148892.0343047413, 508726.99942074594 4148896.7936567045, 508811.8932083585 4148896.7936567036))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508150.9493464838 4149957.5082910503, 508164.5124773073 4149931.04354737, 508163.8960475508 4149881.119661844, 508150.94934648386 4149881.1196618434, 508150.9493464838 4149957.5082910503))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508163.8960475508 4149881.119661844, 508162.62904362427 4149778.5065768408, 508150.9493464838 4149778.6006301865, 508150.94934648386 4149881.1196618434, 508163.8960475508 4149881.119661844))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508150.949346484 4149499.671259341, 508414.810764648 4149485.1036252365, 508410.72136389033 4149402.9353700774, 508410.07522079913 4149388.956659274, 508150.9493464838 4149388.956659273, 508150.949346484 4149499.671259341))",0,[],0.049086,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508410.07522079913 4149388.956659274, 508406.8976426872 4149320.212682761, 508195.9599455211 4149333.115681494, 508150.949346484 4149335.635917004, 508150.9493464838 4149388.956659273, 508410.07522079913 4149388.956659274))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((508150.9493464838 4149042.3303399724, 508258.2755561321 4149019.5092988387, 508260.8819460668 4148985.4303304115, 508440.7520942751 4149000.832125693, 508442.1191757077 4148986.5441096313, 508316.41681636334 4148977.508867146, 508315.2196008749 4148972.4154074737, 508304.4436777655 4148971.794464349, 508276.6062595172 4148961.648773937, 508267.1284022847 4148953.6071132296, 508265.47740799625 4148942.511218177, 508268.5737645459 4148931.420038617, 508267.62907289073 4148921.267856893, 508247.96831808647 4148902.831887491, 508237.5287692226 4148910.6097153137, 508246.2836085684 4148925.7287597437, 508246.2726165544 4148936.8230037903, 508241.5840578325 4148948.8667208087, 508220.9456625793 4148962.5366206937, 508150.9493464839 4148979.33116989, 508150.9493464838 4149042.3303399724))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507657.14290938433 4145215.0509979883, 507659.0409387754 4145197.198689152, 507668.566138286 4145149.4802474477, 507674.4874660711 4145125.566627983, 507666.7357827684 4145081.6819791985, 507665.58189513755 4145047.666139342, 507671.32553204073 4144986.2540079295, 507670.17356801557 4144959.4896361446, 507657.14290938445 4144959.4896361455, 507657.14290938433 4145215.0509979883))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507670.17356801557 4144959.4896361446, 507669.0047692013 4144932.334130142, 507670.00561285915 4144882.7773282374, 507670.53671739396 4144824.666482469, 507680.6635369501 4144758.0996184926, 507695.40050030005 4144613.0235136477, 507696.39273882075 4144563.411259787, 507704.0575398957 4144491.1286749477, 507704.0795401011 4144467.326633575, 507657.1429093842 4144467.326633575, 507657.14290938445 4144959.4896361455, 507670.17356801557 4144959.4896361446))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507704.0795401011 4144467.326633575, 507704.0837397074 4144462.783075682, 507711.27367655037 4144387.659960252, 507719.36941216915 4144347.0294883302, 507725.5653779537 4144323.415729782, 507723.21574320184 4144291.2737283697, 507722.41451775515 4144239.529758693, 507735.9575142497 4144115.043512403, 507744.3265394319 4144047.2548047765, 507756.0040886732 4143988.8992336676, 507756.7349406471 4143975.1636310057, 507657.1429093842 4143975.1636310057, 507657.1429093842 4144467.326633575, 507704.0795401011 4144467.326633575))",0,[],0.08777299999999989,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507756.7349406471 4143975.1636310057, 507757.7507147927 4143956.073212488, 507753.2207882767 4143918.9700987875, 507748.279014037 4143877.6175408126, 507753.297026351 4143836.995366109, 507762.58175776177 4143802.745219923, 507766.4147573469 4143761.8667883845, 507770.9682838617 4143716.739967499, 507778.59324086306 4143679.1822371, 507784.7991356499 4143645.639277744, 507786.4778544254 4143619.41424302, 507780.5780482294 4143590.353122368, 507782.73754564655 4143560.822477443, 507788.462540183 4143530.818115318, 507796.1773343252 4143501.5145508866, 507797.46347686613 4143483.0006284374, 507657.1429093842 4143483.000628436, 507657.1429093842 4143975.1636310057, 507756.7349406471 4143975.1636310057))",0,[],2.14511525,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
"POLYGON ((507797.46347686613 4143483.0006284374, 507798.49082418473 4143468.2120432016, 507799.69810703467 4143444.8266821583, 507806.13714067184 4143408.210885901, 507813.77604902716 4143356.2308106907, 507819.28813590773 4143298.82370841, 507828.35417405074 4143244.0159831597, 507828.15433664125 4143211.8760235463, 507816.7103806987 4143160.920923602, 507825.88304549735 4143096.3282625163, 507830.8939021749 4143064.215390208, 507835.91055802663 4143035.3863972584, 507834.76393829146 4142994.0374112083, 507835.416311297 4142990.8376258663, 507657.14290938433 4142990.8376258668, 507657.1429093842 4143483.000628436, 507797.46347686613 4143483.0006284374))",0,[],1.0449286666666666,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Catania
